id,first_name,last_name,bats,throws,weight,height,debut,final_game,birth_year,birth_month,birth_day,birth_city,birth_state,birth_country
15286,Matt,Skrmetta,B,R,220,75,06/06/2000,27/09/2000,1972,11,6,Biloxi,MS,USA
15287,David,Moraga,L,L,184,72,11/06/2000,28/09/2000,1975,7,8,Torrance,CA,USA
15288,Bronson,Arroyo,R,R,185,75,12/06/2000,18/06/2017,1977,2,24,Key West,FL,USA
15289,Kane,Davis,R,R,194,75,12/06/2000,23/09/2007,1975,6,25,Ripley,WV,USA
15290,Allen,Levrault,R,R,240,75,13/06/2000,27/06/2003,1977,8,15,Fall River,MA,USA
15291,Chuck,Smith,R,R,185,73,13/06/2000,24/07/2001,1969,10,21,Memphis,TN,USA
15292,Josh,Phelps,R,R,225,75,13/06/2000,28/09/2008,1978,5,12,Anchorage,AK,USA
15293,Willie,Martinez,R,R,180,74,14/06/2000,14/06/2000,1978,1,4,Barquisimeto,Lara,Venezuela
15294,Adam,Melhuse,B,R,185,74,16/06/2000,27/09/2008,1972,3,27,Santa Clara,CA,USA
15295,Chris,Truby,R,R,190,74,16/06/2000,07/05/2003,1973,12,9,Palm Springs,CA,USA
15296,Jake,Westbrook,R,R,210,75,17/06/2000,29/09/2013,1977,9,29,Athens,GA,USA
15297,Scott,Forster,R,L,194,73,18/06/2000,29/09/2000,1971,10,27,Philadelphia,PA,USA
15298,Luis,Matos,R,R,210,74,19/06/2000,09/08/2006,1978,10,30,Bayamon,NULL,P.R.
15299,Brian,Tollberg,R,R,195,75,20/06/2000,10/06/2003,1972,9,16,Tampa,FL,USA
15300,Chad,Moeller,R,R,207,75,20/06/2000,25/09/2010,1975,2,18,Upland,CA,USA
15301,Matt,DeWitt,R,R,220,76,20/06/2000,02/05/2002,1977,9,4,San Bernardino,CA,USA
15302,Dave,Coggin,R,R,195,76,23/06/2000,28/08/2002,1976,10,30,Covina,CA,USA
15303,Kevin,Nicholson,B,R,190,70,23/06/2000,03/09/2000,1976,3,29,Vancouver,BC,CAN
15304,Israel,Alcantara,R,R,180,74,25/06/2000,22/08/2002,1973,5,6,Bani,Peravia,D.R.
15305,Alex,Cabrera,R,R,217,74,26/06/2000,30/09/2000,1971,12,24,Caripito,Monagas,Venezuela
15306,Morgan,Burkhart,B,L,225,71,27/06/2000,02/07/2003,1972,1,29,St. Louis,MO,USA
15307,Yovanny,Lara,R,R,180,76,28/06/2000,14/07/2000,1975,9,20,San Cristobal,San Cristobal,D.R.
15308,Jason,Conti,L,R,180,71,29/06/2000,18/07/2004,1975,1,27,Pittsburgh,PA,USA
15309,Sang-Hoon,Lee,L,L,190,73,29/06/2000,01/10/2000,1971,3,11,Seoul,Seoul,South Korea
15310,Craig,Dingman,R,R,215,76,30/06/2000,28/09/2005,1974,3,12,Wichita,KS,USA
15311,Tike,Redman,L,L,175,71,30/06/2000,30/09/2007,1977,3,10,Tuscaloosa,AL,USA
15312,Dusty,Allen,R,R,215,76,01/07/2000,01/10/2000,1972,8,9,Oklahoma City,OK,USA
15313,Paxton,Crawford,R,R,205,75,01/07/2000,06/06/2001,1977,8,4,Little Rock,AR,USA
15314,Randy,Choate,L,L,205,73,01/07/2000,02/10/2015,1975,9,5,San Antonio,TX,USA
15315,Ismael,Villegas,R,R,188,73,03/07/2000,03/07/2000,1976,8,12,Rio Piedras,NULL,P.R.
15316,Jon,Garland,R,R,210,78,04/07/2000,05/06/2013,1979,9,27,Valencia,CA,USA
15317,Keith,McDonald,R,R,215,74,04/07/2000,28/09/2001,1973,2,8,Yokosuka,Kanagawa,Japan
15318,Geraldo,Guzman,R,R,180,74,06/07/2000,04/06/2001,1972,11,28,Tenares,Hermanas Mirabal,D.R.
15319,Ivanon,Coffie,L,R,190,73,15/07/2000,20/09/2000,1977,5,16,Willemstad,NULL,Curacao
15320,Mark,Buehrle,L,L,240,74,16/07/2000,04/10/2015,1979,3,23,St. Charles,MO,USA
15321,Chris,Richard,L,L,185,74,17/07/2000,04/10/2009,1974,6,7,San Diego,CA,USA
15322,Marcus,Jones,R,R,235,77,17/07/2000,17/07/2000,1975,3,29,Bellflower,CA,USA
15323,Pasqual,Coco,R,R,185,73,17/07/2000,14/04/2002,1977,9,8,Santo Domingo,Distrito Nacional,D.R.
15324,Tomas,de la Rosa,R,R,165,70,17/07/2000,01/10/2006,1978,1,28,La Victoria,Santo Domingo,D.R.
15325,Eric,Munson,L,R,220,75,18/07/2000,21/09/2009,1977,10,3,San Diego,CA,USA
15326,Leo,Estrella,R,R,185,73,18/07/2000,07/04/2004,1975,2,20,Puerto Plata,Puerto Plata,D.R.
15327,Milton,Bradley,B,R,215,72,19/07/2000,08/05/2011,1978,4,15,Harbor City,CA,USA
15328,Steve,Sparks,R,R,210,76,19/07/2000,02/08/2000,1975,3,28,Mobile,AL,USA
15329,Cameron,Cairncross,L,L,195,72,20/07/2000,01/10/2000,1972,5,11,Cairns,Queensland,Australia
15330,Mike,Bell,R,R,195,74,20/07/2000,01/10/2000,1974,12,7,Cincinnati,OH,USA
15331,Barry,Zito,L,L,205,74,22/07/2000,30/09/2015,1978,5,13,Las Vegas,NV,USA
15332,Dave,Maurer,R,L,205,74,22/07/2000,28/08/2004,1975,2,23,Minneapolis,MN,USA
15333,Lorenzo,Barcelo,R,R,230,76,22/07/2000,19/04/2002,1977,8,10,San Pedro de Macoris,San Pedro de Macoris,D.R.
15334,Jason,Green,R,R,205,73,23/07/2000,29/09/2000,1975,6,5,Port Hope,ON,CAN
15335,John,Parrish,L,L,180,71,24/07/2000,24/04/2010,1977,11,26,Lancaster,PA,USA
15336,Wayne,Franklin,L,L,195,74,24/07/2000,30/09/2006,1974,3,9,Wilmington,DE,USA
15337,Grant,Roberts,R,R,205,75,27/07/2000,18/04/2004,1977,9,13,El Cajon,CA,USA
15338,Kris,Wilson,R,R,220,76,28/07/2000,23/07/2006,1976,8,6,Washington,DC,USA
15339,B. J.,Waszgis,R,R,215,74,29/07/2000,01/10/2000,1970,8,24,Omaha,NE,USA
15340,Ryan,Kohlmeier,R,R,195,74,29/07/2000,05/10/2001,1977,6,25,Salina,KS,USA
15341,Carlos,Casimiro,R,R,179,71,31/07/2000,01/08/2000,1976,11,8,San Pedro de Macoris,San Pedro de Macoris,D.R.
15342,Adam,Bernero,R,R,205,76,01/08/2000,30/09/2006,1976,11,28,San Jose,CA,USA
15343,Aubrey,Huff,L,R,225,76,02/08/2000,03/10/2012,1976,12,20,Marion,OH,USA
15344,Danny,Ardoin,R,R,205,72,02/08/2000,26/09/2008,1974,7,8,Mamou,LA,USA
15345,Matt,Wise,R,R,190,76,02/08/2000,26/05/2008,1975,11,18,Montclair,CA,USA
15346,Phil,Norton,R,L,185,73,03/08/2000,02/10/2004,1976,2,1,Texarkana,TX,USA
15347,Travis,Harper,L,R,190,76,04/08/2000,01/08/2006,1976,5,21,Harrisonburg,VA,USA
15348,Chan,Perry,R,R,200,74,05/08/2000,11/08/2002,1972,9,13,Live Oak,FL,USA
15349,Craig,House,R,R,210,74,06/08/2000,28/09/2000,1977,7,8,Naha AFB,Okinawa,Japan
15350,Juan,Pierre,L,L,180,70,07/08/2000,29/09/2013,1977,8,14,Mobile,AL,USA
15351,Joel,Pineiro,R,R,200,72,08/08/2000,25/09/2011,1978,9,25,Rio Piedras,NULL,P.R.
15352,Rocky,Biddle,R,R,230,75,10/08/2000,06/09/2004,1976,5,21,Las Vegas,NV,USA
15353,Tony,McKnight,R,R,205,77,10/08/2000,06/10/2001,1977,6,29,Texarkana,AR,USA
15354,Leslie,Brea,R,R,170,70,13/08/2000,16/06/2001,1973,10,12,San Pedro de Macoris,San Pedro de Macoris,D.R.
15355,Jay,Spurgeon,R,R,211,78,15/08/2000,28/09/2000,1976,7,5,West Covina,CA,USA
15356,Brian,Sikorski,R,R,190,73,16/08/2000,29/09/2006,1974,7,27,Detroit,MI,USA
15357,Matt,Kinney,R,R,220,77,18/08/2000,28/09/2005,1976,12,16,Bangor,ME,USA
15358,Shawn,Wooten,R,R,205,70,19/08/2000,26/05/2005,1972,7,24,Glendora,CA,USA
15359,Britt,Reames,R,R,175,71,20/08/2000,27/08/2006,1973,8,19,Seneca,SC,USA
15360,Eric,Byrnes,R,R,200,74,22/08/2000,02/05/2010,1976,2,16,Redwood City,CA,USA
15361,Jack,Cressend,R,R,185,73,26/08/2000,05/05/2004,1975,5,13,New Orleans,LA,USA
15362,Tony,Fiore,R,R,210,76,27/08/2000,16/06/2003,1971,10,12,Oak Park,IL,USA
15363,Jerrod,Riggan,R,R,197,75,29/08/2000,15/05/2003,1974,5,16,Brewster,WA,USA
15364,John,Riedling,R,R,190,71,30/08/2000,28/08/2005,1975,8,29,Fort Lauderdale,FL,USA
15365,Ross,Gload,L,L,190,73,31/08/2000,24/09/2011,1976,4,5,Brooklyn,NY,USA
15366,Scott,Mullen,R,L,190,74,31/08/2000,03/08/2003,1975,1,17,San Benito,TX,USA
15367,Alex,Hernandez,L,L,190,76,01/09/2000,10/08/2001,1977,5,28,San Juan,NULL,P.R.
15368,Matt,Ginter,R,R,215,73,01/09/2000,03/08/2008,1977,12,24,Lexington,KY,USA
15369,Timo,Perez,L,L,180,69,01/09/2000,29/09/2007,1975,4,8,Bani,Peravia,D.R.
15370,Damon,Minor,L,L,230,79,02/09/2000,24/06/2004,1974,1,5,Canton,OH,USA
15371,Elvis,Pena,B,R,164,71,02/09/2000,07/10/2001,1976,9,15,San Pedro de Macoris,San Pedro de Macoris,D.R.
15372,Juan,Melo,B,R,206,75,02/09/2000,01/10/2000,1976,11,11,Bani,Peravia,D.R.
15373,Rod,Lindsey,R,R,175,68,02/09/2000,01/10/2000,1976,1,28,Opelika,AL,USA
15374,Ryan,Vogelsong,R,R,215,76,02/09/2000,02/10/2016,1977,7,22,Charlotte,NC,USA
15375,Trevor,Enders,R,L,205,73,02/09/2000,29/09/2000,1974,12,22,Milwaukee,WI,USA
15376,Brady,Clark,R,R,195,74,03/09/2000,22/04/2008,1973,4,18,Portland,OR,USA
15377,Damian,Rolls,R,R,205,74,03/09/2000,03/10/2004,1977,9,15,Manhattan,KS,USA
15378,Luke,Prokopec,L,R,166,71,04/09/2000,23/08/2002,1978,2,23,Blackwood,South Australia,Australia
15379,Todd,Belitz,L,L,218,73,04/09/2000,06/10/2001,1975,10,23,Des Moines,IA,USA
15380,Frank,Charles,R,R,210,76,05/09/2000,01/10/2000,1969,2,23,Fontana,CA,USA
15381,Nate,Rolison,L,R,225,77,05/09/2000,30/09/2000,1977,3,27,Hattiesburg,MS,USA
15382,Oswaldo,Mairena,L,L,165,71,05/09/2000,28/09/2002,1975,7,30,Chinandega,Chinandega,Nicaragua
15383,Pedro,Feliz,R,R,210,73,05/09/2000,03/10/2010,1975,4,27,Azua,Azua,D.R.
15384,Greg,LaRocca,R,R,185,71,07/09/2000,23/09/2003,1972,11,10,Oswego,NY,USA
15385,Kenny,Kelly,R,R,180,75,07/09/2000,01/10/2005,1979,1,26,Plant City,FL,USA
15386,Talmadge,Nunnari,L,L,205,73,07/09/2000,01/10/2000,1975,4,9,Pensacola,FL,USA
15387,Adam,Hyzdu,R,R,210,74,08/09/2000,26/04/2006,1971,12,6,San Jose,CA,USA
15388,Mike,Mahoney,R,R,200,73,08/09/2000,24/09/2005,1972,12,5,Des Moines,IA,USA
15389,Chris,Seelbach,R,R,180,76,09/09/2000,20/05/2001,1972,12,18,Lufkin,TX,USA
15390,Pedro,Swann,L,R,195,72,09/09/2000,27/09/2003,1970,10,27,Wilmington,DE,USA
15391,Thomas,Jacquez,L,L,195,74,09/09/2000,30/09/2000,1975,12,29,Stockton,CA,USA
15392,Randy,Keisler,L,L,200,75,10/09/2000,27/07/2007,1976,2,24,Richardson,TX,USA
15393,Brian,Smith,R,R,185,71,11/09/2000,15/09/2000,1972,7,19,Salisbury,NC,USA
15394,Kevin,Tolar,R,L,225,75,11/09/2000,04/05/2003,1971,1,28,Panama City,FL,USA
15395,Luis,Saturria,R,R,165,74,11/09/2000,05/10/2001,1976,7,21,San Pedro de Macoris,San Pedro de Macoris,D.R.
15396,Joe,Crede,R,R,195,75,12/09/2000,13/09/2009,1978,4,26,Jefferson City,MO,USA
15397,Hiram,Bocachica,R,R,195,71,13/09/2000,17/07/2007,1976,3,4,Ponce,NULL,P.R.
15398,Yohanny,Valera,R,R,196,73,13/09/2000,29/09/2000,1976,8,17,Santo Domingo,Distrito Nacional,D.R.
15399,Danny,Mota,R,R,180,72,15/09/2000,01/10/2000,1975,10,9,El Seibo,El Seibo,D.R.
15400,Jon,Ratliff,R,R,195,76,15/09/2000,15/09/2000,1971,12,22,Syracuse,NY,USA
15401,Jose,Ortiz,R,R,177,69,15/09/2000,27/09/2002,1977,6,13,Santo Domingo,Distrito Nacional,D.R.
15402,Toby,Hall,R,R,255,74,15/09/2000,21/09/2008,1975,10,21,Tacoma,WA,USA
15403,John,Barnes,R,R,205,74,16/09/2000,26/08/2001,1976,4,24,San Diego,CA,USA
15404,Luis,Rivas,R,R,175,70,16/09/2000,20/09/2008,1979,8,30,La Guaira,La Guaira,Venezuela
15405,Jimmy,Rollins,B,R,175,67,17/09/2000,08/06/2016,1978,11,27,Oakland,CA,USA
15406,Reggie,Taylor,L,R,175,73,17/09/2000,22/06/2005,1977,1,12,Newberry,SC,USA
15407,Chad,Zerbe,L,L,190,72,18/09/2000,27/09/2003,1972,4,27,Findlay,OH,USA
15408,Corey,Patterson,L,R,180,70,18/09/2000,27/09/2011,1979,8,13,Atlanta,GA,USA
15409,Doug,Nickle,R,R,210,76,18/09/2000,28/09/2002,1974,10,2,Sonoma,CA,USA
15410,Clemente,Alvarez,R,R,180,71,19/09/2000,01/10/2000,1968,5,18,Guanta,Anzoategui,Venezuela
15411,Will,Ohman,L,L,225,74,19/09/2000,27/06/2012,1977,8,13,Frankfurt,Hesse,Germany
15412,Keith,Ginter,R,R,190,70,20/09/2000,18/09/2005,1976,5,5,Norwalk,CA,USA
15413,Morgan,Ensberg,R,R,210,74,20/09/2000,25/05/2008,1975,8,26,Redondo Beach,CA,USA
15414,Joey,Nation,L,L,175,74,23/09/2000,28/09/2000,1978,9,28,Oklahoma City,OK,USA
15415,Michael,Young,R,R,200,73,29/09/2000,29/09/2013,1976,10,19,Covina,CA,USA
15416,Xavier,Nady,R,R,215,74,30/09/2000,04/05/2014,1978,11,14,Salinas,CA,USA
15417,Albert,Pujols,R,R,235,75,02/04/2001,04/10/2022,1980,1,16,Santo Domingo,Distrito Nacional,D.R.
15418,Courtney,Duncan,L,R,185,72,02/04/2001,01/06/2002,1974,10,9,Mobile,AL,USA
15419,Eddie,Oropesa,L,L,215,75,02/04/2001,20/05/2004,1971,11,23,Colon,NULL,Cuba
15420,Ichiro,Suzuki,L,R,175,71,02/04/2001,21/03/2019,1973,10,22,Nichi Kasugai-gun,Aichi,Japan
15421,Shea,Hillenbrand,R,R,200,73,02/04/2001,20/09/2007,1975,7,27,Mesa,AZ,USA
15422,Tony,Cogan,L,L,205,74,02/04/2001,12/08/2001,1976,12,21,Chicago,IL,USA
15423,Brandon,Inge,R,R,190,71,03/04/2001,21/07/2013,1977,5,19,Lynchburg,VA,USA
15424,David,Eckstein,R,R,170,66,03/04/2001,03/10/2010,1975,1,20,Sanford,FL,USA
15425,Jack,Wilson,R,R,200,72,03/04/2001,13/07/2012,1977,12,29,Westlake Village,CA,USA
15426,Jermaine,Clark,L,R,175,70,03/04/2001,24/05/2005,1976,9,29,Berkeley,CA,USA
15427,Jose,Nunez,L,L,173,74,03/04/2001,01/04/2002,1979,3,14,Monte Cristi,Monte Cristi,D.R.
15428,Tsuyoshi,Shinjo,R,R,185,73,03/04/2001,27/06/2003,1972,1,28,Tsushima,Nagasaki,Japan
15429,Chad,Hutchinson,R,R,230,77,04/04/2001,17/04/2001,1977,2,21,Boulder,CO,USA
15430,Chris,Reitsma,R,R,215,77,04/04/2001,29/07/2007,1977,12,31,Minneapolis,MN,USA
15431,Ryan,Freel,R,R,185,70,04/04/2001,04/08/2009,1976,3,8,Jacksonville,FL,USA
15432,Ben,Sheets,R,R,195,73,05/04/2001,03/10/2012,1978,7,18,Baton Rouge,LA,USA
15433,Donaldo,Mendez,R,R,155,73,05/04/2001,06/07/2003,1978,6,7,Barquisimeto,Lara,Venezuela
15434,Scott,Stewart,R,L,225,74,05/04/2001,03/10/2004,1975,8,14,Stoughton,MA,USA
15435,Christian,Parker,R,R,200,73,06/04/2001,06/04/2001,1975,7,3,Albuquerque,NM,USA
15436,Jason,Michaels,R,R,215,72,06/04/2001,13/09/2011,1976,5,4,Tampa,FL,USA
15437,Jay,Gibbons,L,L,195,72,06/04/2001,03/06/2011,1977,3,2,Rochester,MI,USA
15438,Justin,Atchley,L,L,215,75,07/04/2001,12/07/2001,1973,9,5,Sedro-Woolley,WA,USA
15439,Steve,Green,R,R,200,74,07/04/2001,07/04/2001,1978,1,26,Greenfield Park,QC,CAN
15440,CC,Sabathia,L,L,300,78,08/04/2001,24/09/2019,1980,7,21,Vallejo,CA,USA
15441,Joe,Beimel,L,L,205,75,08/04/2001,03/10/2015,1977,4,19,St. Marys,PA,USA
15442,Juan,Uribe,R,R,245,72,08/04/2001,30/07/2016,1979,3,22,Sabana Grande de Palenque,San Cristobal,D.R.
15443,Scott,Seabol,R,R,200,76,08/04/2001,30/09/2005,1975,5,17,McKeesport,PA,USA
15444,Victor,Santos,R,R,205,74,09/04/2001,29/09/2007,1976,10,2,San Pedro de Macoris,San Pedro de Macoris,D.R.
15445,Bobby,Kielty,B,R,225,73,10/04/2001,30/09/2007,1976,8,5,Fontana,CA,USA
15446,Larry,Barnes,L,L,195,73,11/04/2001,31/07/2003,1974,7,23,Bakersfield,CA,USA
15447,Bob,File,R,R,215,76,14/04/2001,30/09/2004,1977,1,28,Philadelphia,PA,USA
15448,Troy,Brohawn,L,L,190,73,14/04/2001,12/05/2003,1973,1,14,Cambridge,MD,USA
15449,Brian,Lawrence,R,R,195,72,15/04/2001,17/09/2007,1976,5,14,Fort Collins,CO,USA
15450,Marcus,Giles,R,R,180,68,17/04/2001,28/09/2007,1978,5,18,San Diego,CA,USA
15451,Chad,Paronto,R,R,285,77,18/04/2001,29/09/2009,1975,7,28,Woodsville,NH,USA
15452,Donzell,McDonald,B,R,180,71,19/04/2001,21/06/2002,1975,2,20,Long Beach,CA,USA
15453,Travis,Phelps,R,R,165,74,19/04/2001,11/09/2004,1977,7,25,Neosho,MO,USA
15454,Jason,Karnuth,R,R,190,74,20/04/2001,28/09/2005,1976,5,15,La Grange,IL,USA
15455,Adrian,Hernandez,R,R,185,73,21/04/2001,08/05/2004,1975,3,25,La Habana,La Habana,Cuba
15456,Tim,Christman,L,L,195,72,21/04/2001,21/04/2001,1975,3,31,Oneonta,NY,USA
15457,Bret,Prinz,R,R,185,75,22/04/2001,12/06/2007,1977,6,15,Chicago Heights,IL,USA
15458,Craig,Wilson,R,R,217,74,22/04/2001,11/05/2007,1976,11,30,Fountain Valley,CA,USA
15459,R. A.,Dickey,R,R,215,75,22/04/2001,26/09/2017,1974,10,29,Nashville,TN,USA
15460,Damian,Moss,R,L,187,72,26/04/2001,29/04/2004,1976,11,24,Darlinghurst,New South Wales,Australia
15461,Jorge,Julio,R,R,190,73,26/04/2001,01/06/2009,1979,3,3,Caracas,Distrito Federal,Venezuela
15462,Luis,Lopez,R,R,205,72,29/04/2001,24/04/2004,1973,10,5,Brooklyn,NY,USA
15463,Shawn,Chacon,R,R,212,75,29/04/2001,19/06/2008,1977,12,23,Anchorage,AK,USA
15464,Dicky,Gonzalez,R,R,200,70,01/05/2001,12/05/2004,1978,12,21,Bayamon,NULL,P.R.
15465,Jimmy,Osting,R,L,190,77,02/05/2001,27/08/2002,1977,4,7,Louisville,KY,USA
15466,Josh,Towers,R,R,185,73,02/05/2001,12/09/2009,1977,2,26,Port Hueneme,CA,USA
15467,Brandon,Larson,R,R,210,72,04/05/2001,17/07/2004,1976,5,24,San Angelo,TX,USA
15468,Roy,Oswalt,R,R,190,72,06/05/2001,29/09/2013,1977,8,29,Kosciusko,MS,USA
15469,Alex,Escobar,R,R,185,73,08/05/2001,25/08/2006,1978,9,6,Valencia,Carabobo,Venezuela
15470,Matt,Miller,L,L,175,75,08/05/2001,04/04/2002,1974,8,2,Lubbock,TX,USA
15471,Jamie,Burke,R,R,195,72,09/05/2001,06/06/2010,1971,9,24,Roseburg,OR,USA
15472,Mark,Lukasiewicz,L,L,240,77,11/05/2001,29/09/2002,1973,3,8,Jersey City,NJ,USA
15473,Wascar,Serrano,R,R,180,74,12/05/2001,05/10/2001,1978,6,2,Santo Domingo,Distrito Nacional,D.R.
15474,Danys,Baez,R,R,225,75,13/05/2001,16/07/2011,1977,9,10,Pinar del Rio,Pinar del Rio,Cuba
15475,Johnny,Estrada,B,R,209,71,15/05/2001,24/07/2008,1976,6,27,Hayward,CA,USA
15476,Brian,Reith,R,R,220,77,16/05/2001,14/06/2004,1978,2,28,Fort Wayne,IN,USA
15477,Juan,Moreno,L,L,205,73,17/05/2001,16/04/2002,1975,2,28,Maiquetia,La Guaira,Venezuela
15478,Rob,Mackowiak,L,R,166,70,19/05/2001,05/06/2008,1976,6,20,Oak Lawn,IL,USA
15479,Ryan,Jensen,R,R,205,72,19/05/2001,09/07/2005,1975,9,17,Salt Lake City,UT,USA
15480,Tom,Wilson,R,R,220,75,19/05/2001,03/10/2004,1970,12,19,Fullerton,CA,USA
15481,Ken,Vining,L,L,180,72,23/05/2001,05/07/2001,1974,12,5,Decatur,GA,USA
15482,Brad,Thomas,L,L,235,76,26/05/2001,10/05/2011,1977,10,22,Sydney,New South Wales,Australia
15483,Roy,Smith,R,R,235,78,26/05/2001,29/09/2002,1976,5,18,St. Petersburg,FL,USA
15484,Scot,Shields,R,R,175,73,26/05/2001,07/09/2010,1975,7,22,Fort Lauderdale,FL,USA
15485,Andy,Barkett,L,L,205,73,28/05/2001,24/06/2001,1974,9,5,Miami,FL,USA
15486,Cesar,Crespo,B,R,170,71,29/05/2001,01/07/2004,1979,5,23,Rio Piedras,NULL,P.R.
15487,Endy,Chavez,L,L,170,71,29/05/2001,27/09/2014,1978,2,7,Valencia,Carabobo,Venezuela
15488,Cliff,Brumbaugh,R,R,205,74,30/05/2001,24/07/2001,1974,4,21,Wilmington,DE,USA
15489,Brian,Fuentes,L,L,230,76,02/06/2001,08/08/2012,1975,8,9,Merced,CA,USA
15490,Junior,Spivey,R,R,185,72,02/06/2001,27/09/2005,1975,1,28,Oklahoma City,OK,USA
15491,Brandon,Knight,L,R,175,72,05/06/2001,17/09/2008,1975,10,1,Oxnard,CA,USA
15492,David,Williams,L,L,215,75,06/06/2001,24/09/2007,1979,3,12,Anchorage,AK,USA
15493,Joe,Kennedy,R,L,227,76,06/06/2001,29/09/2007,1979,5,24,La Mesa,CA,USA
15494,Juan,Rincon,R,R,210,71,07/06/2001,20/06/2010,1979,1,23,Maracaibo,Zulia,Venezuela
15495,Nick,Bierbrodt,L,L,215,77,07/06/2001,06/07/2004,1978,5,16,Tarzana,CA,USA
15496,Eric,Valent,L,L,191,72,08/06/2001,27/05/2005,1977,4,4,La Mirada,CA,USA
15497,Bud,Smith,L,L,170,72,10/06/2001,19/07/2002,1979,10,23,Torrance,CA,USA
15498,Joe,Nelson,R,R,185,74,13/06/2001,09/06/2010,1974,10,25,Alameda,CA,USA
15499,Brian,Roberts,B,R,175,69,14/06/2001,28/07/2014,1977,10,9,Durham,NC,USA
15500,Alex,Sanchez,L,L,180,70,15/06/2001,23/07/2005,1976,8,26,La Habana,La Habana,Cuba
15501,Sun-Woo,Kim,R,R,180,74,15/06/2001,17/09/2006,1977,9,4,Incheon,Incheon,South Korea
15502,Aaron,Rowand,R,R,210,72,16/06/2001,30/08/2011,1977,8,29,Portland,OR,USA
15503,Jarrod,Patterson,L,R,195,73,16/06/2001,28/09/2003,1973,9,7,Montgomery,AL,USA
15504,Lance,Davis,R,L,170,72,16/06/2001,07/10/2001,1976,9,1,Winter Haven,FL,USA
15505,Jason,Smith,L,R,195,75,17/06/2001,21/05/2009,1977,7,24,Meridian,MS,USA
15506,Stubby,Clapp,L,R,175,68,18/06/2001,04/10/2001,1973,2,24,Windsor,ON,CAN
15507,Jose,Acevedo,R,R,185,72,19/06/2001,29/09/2005,1977,12,18,Santo Domingo,Distrito Nacional,D.R.
15508,Troy,Mattes,R,R,230,79,19/06/2001,27/07/2001,1975,8,26,Champaign,IL,USA
15509,Jesus,Colome,R,R,240,74,21/06/2001,30/05/2010,1977,12,23,San Pedro de Macoris,San Pedro de Macoris,D.R.
15510,Victor,Zambrano,B,R,190,72,21/06/2001,30/09/2007,1975,8,6,Los Teques,Miranda,Venezuela
15511,Kyle,Lohse,R,R,215,74,22/06/2001,19/07/2016,1978,10,4,Chico,CA,USA
15512,Cesar,Izturis,B,R,180,69,23/06/2001,29/09/2013,1980,2,10,Barquisimeto,Lara,Venezuela
15513,Larry,Bigbie,L,R,190,76,23/06/2001,04/06/2006,1977,11,4,Hobart,IN,USA
15514,Tim,Redding,R,R,230,71,24/06/2001,30/09/2009,1978,2,12,Rochester,NY,USA
15515,Brent,Abernathy,R,R,185,73,25/06/2001,29/09/2005,1977,9,23,Atlanta,GA,USA
15516,Jeff,Austin,R,R,185,72,26/06/2001,28/05/2003,1976,10,19,San Bernardino,CA,USA
15517,Brian,Bowles,R,R,220,77,27/06/2001,08/09/2003,1976,8,18,Harbor City,CA,USA
15518,Luis,Figueroa,B,R,165,69,27/06/2001,25/06/2007,1974,2,16,Bayamon,NULL,P.R.
15519,Brent,Butler,R,R,180,72,04/07/2001,19/06/2003,1978,2,11,Laurinburg,NC,USA
15520,Scott,Podsednik,L,L,185,72,06/07/2001,03/10/2012,1976,3,18,West,TX,USA
15521,Brad,Wilkerson,L,L,200,72,12/07/2001,28/09/2008,1977,6,1,Owensboro,KY,USA
15522,Adam,Johnson,R,R,210,74,16/07/2001,28/09/2003,1979,7,12,San Jose,CA,USA
15523,Adam,Pettyjohn,R,L,190,75,16/07/2001,28/09/2008,1977,6,11,Phoenix,AZ,USA
15524,Mike,Coolbaugh,R,R,185,73,16/07/2001,07/07/2002,1972,6,5,Binghamton,NY,USA
15525,Pedro,Santana,R,R,160,71,16/07/2001,16/07/2001,1976,9,21,San Pedro de Macoris,San Pedro de Macoris,D.R.
15526,Gus,Gandarillas,R,R,190,72,17/07/2001,05/10/2001,1971,7,19,Coral Gables,FL,USA
15527,Sean,Douglass,R,R,200,78,18/07/2001,28/09/2005,1979,4,28,Lancaster,CA,USA
15528,Adam,Dunn,L,R,285,78,20/07/2001,28/09/2014,1979,11,9,Houston,TX,USA
15529,Brett,Jodie,R,R,208,76,20/07/2001,07/10/2001,1977,3,25,Columbia,SC,USA
15530,Grant,Balfour,R,R,200,74,22/07/2001,18/04/2015,1977,12,30,Sydney,New South Wales,Australia
15531,Alex,Cintron,B,R,210,74,24/07/2001,19/05/2009,1978,12,17,Humacao,NULL,P.R.
15532,Scott,MacRae,R,R,205,75,24/07/2001,06/10/2001,1974,8,13,Dearborn,MI,USA
15533,Justin,Duchscherer,R,R,165,75,25/07/2001,29/04/2010,1977,11,19,Aberdeen,SD,USA
15534,Chris,George,L,L,200,74,26/07/2001,30/09/2004,1979,9,16,Houston,TX,USA
15535,Dan,Wright,R,R,225,77,27/07/2001,01/05/2004,1977,12,14,Longview,TX,USA
15536,Casey,Fossum,L,L,160,73,28/07/2001,26/04/2009,1978,1,6,Cherry Hill,NJ,USA
15537,Craig,Monroe,R,R,195,73,28/07/2001,16/06/2009,1977,2,27,Texarkana,TX,USA
15538,Gary,Knotts,R,R,235,76,28/07/2001,02/10/2004,1977,2,12,Decatur,AL,USA
